Species,Species_code,Week,long_mean,lat_mean,long_median,lat_median,dist,cluster2,cluster3,cluster4,hcluster2,hcluster3,hcluster4
Blue-winged Teal,buwtea,26,-107.926,49.25069,-105.199,48.9695,140.7453589,1,3,3,1,1,1
Blue-winged Teal,buwtea,27,-107.512,48.64583,-104.482,48.4109,143.1444276,1,3,3,1,1,1
Blue-winged Teal,buwtea,28,-105.616,47.29336,-103.295,47.4533,150.8747598,1,3,3,1,1,1
Blue-winged Teal,buwtea,29,-105.56,47.21736,-103.129,47.1607,151.1413229,1,3,3,1,1,1
Blue-winged Teal,buwtea,30,-105.397,46.48211,-102.881,46.5223,153.5403915,1,3,3,1,1,1
Blue-winged Teal,buwtea,31,-105.504,46.3172,-103.046,46.2829,154.3400811,1,3,3,1,1,1
Blue-winged Teal,buwtea,32,-104.634,45.95089,-102.991,45.9637,157.5388393,1,3,3,1,1,1
Blue-winged Teal,buwtea,33,-104.502,45.61376,-103.046,45.9105,158.605092,1,3,3,1,1,1
Blue-winged Teal,buwtea,34,-103.376,44.75433,-102.715,45.3253,163.4032293,1,3,3,1,1,1
Blue-winged Teal,buwtea,35,-103.55,44.73268,-102.577,45.2455,163.9363556,1,3,3,1,1,1
Blue-winged Teal,buwtea,36,-103.774,44.01162,-102.274,44.5805,166.3354242,1,3,3,1,1,1
Blue-winged Teal,buwtea,37,-101.244,41.71461,-101.556,42.9313,177.797641,1,3,3,1,1,1
Blue-winged Teal,buwtea,38,-100.161,40.34577,-101.114,41.9205,183.3954677,1,3,3,1,1,1
Blue-winged Teal,buwtea,39,-99.8216,39.36459,-100.921,41.2821,186.860789,1,3,3,1,1,1
Blue-winged Teal,buwtea,40,-99.2036,38.38518,-100.59,40.5373,190.5926736,1,3,3,1,1,1
Blue-winged Teal,buwtea,41,-98.3234,37.19644,-99.7896,39.1807,195.3908108,1,3,3,1,1,1
Blue-winged Teal,buwtea,42,-97.6207,35.98807,-99.0444,37.3187,199.9223849,1,3,3,1,1,1
Blue-winged Teal,buwtea,43,-96.1488,34.34103,-97.692,34.1533,207.1195907,1,3,3,1,1,1
Blue-winged Teal,buwtea,44,-94.9247,32.55012,-96.6156,32.0519,214.0502334,1,3,3,1,1,1
Blue-winged Teal,buwtea,45,-93.4917,29.24141,-95.2908,29.4717,225.5124502,1,3,3,1,1,1
Blue-winged Teal,buwtea,46,-92.4531,27.92304,-91.896,28.4077,231.1102769,1,3,3,1,1,1
Blue-winged Teal,buwtea,47,-92.0211,26.92792,-91.9512,27.3703,234.5755982,1,3,3,1,1,1
Blue-winged Teal,buwtea,48,-91.8346,27.21106,-91.482,27.6097,235.641851,1,3,3,1,1,1
Blue-winged Teal,buwtea,49,-92.0763,26.31818,-92.3376,27.1841,238.5740459,1,3,3,1,1,1
Blue-winged Teal,buwtea,50,-91.9655,24.69965,-94.3524,26.4127,243.9053095,1,3,3,1,1,1
Blue-winged Teal,buwtea,51,-89.893,22.67028,-92.0892,25.4817,253.501584,1,3,3,1,1,1
Blue-winged Teal,buwtea,52,-88.0856,21.43967,-89.6604,24.0985,260.6987898,1,3,3,1,1,1
Blue-winged Warbler,buwwar,1,-89.40638156,16.83109535,-89.16360161,16.94309999,187.2072879,2,2,2,1,1,1
Blue-winged Warbler,buwwar,2,-89.31384057,16.80153668,-89.08080161,16.88989999,0,2,2,2,1,1,1
Blue-winged Warbler,buwwar,3,-89.07616378,16.7357068,-88.88760161,16.67709999,0.787562211,2,2,2,1,1,1
Blue-winged Warbler,buwwar,4,-89.05005355,16.69447141,-88.83240161,16.59729999,0.952575246,2,2,2,1,1,1
Blue-winged Warbler,buwwar,5,-89.14846036,16.77569394,-88.88760161,16.75689999,1.376358721,2,2,2,1,1,1
Blue-winged Warbler,buwwar,6,-89.29594808,16.72717814,-88.97040161,16.65049999,1.882648715,2,2,2,1,1,1
Blue-winged Warbler,buwwar,7,-89.31634834,16.66200466,-88.94280161,16.57069999,2.118917378,2,2,2,1,1,1
Blue-winged Warbler,buwwar,8,-89.39245939,16.67540712,-88.99800161,16.54409999,2.370187226,2,2,2,1,1,1
Blue-winged Warbler,buwwar,9,-89.54530994,16.7236903,-89.05320161,16.70369999,2.880227515,2,2,2,1,1,1
Blue-winged Warbler,buwwar,10,-89.4388656,16.65232303,-88.99800161,16.67709999,3.300260694,2,2,2,1,1,1
Blue-winged Warbler,buwwar,11,-89.75505731,16.9097582,-89.24640161,17.02289999,4.624115268,2,2,2,1,1,1
Blue-winged Warbler,buwwar,12,-90.26299302,17.32391665,-89.63280161,17.42189999,6.761784128,2,2,2,1,1,1
Blue-winged Warbler,buwwar,13,-90.46830765,17.64737609,-89.85360161,17.60809999,8.051886036,2,2,2,1,1,1
Blue-winged Warbler,buwwar,14,-90.52927886,21.61207439,-90.10200161,18.59229999,21.51169925,2,2,2,1,1,1
Blue-winged Warbler,buwwar,15,-89.35995511,29.41652078,-89.35680161,33.64789999,48.25506177,2,2,2,1,1,1
Blue-winged Warbler,buwwar,16,-87.63669795,32.73971306,-87.92160161,35.05769999,60.79230211,2,2,2,1,1,1
Blue-winged Warbler,buwwar,17,-85.07055436,36.61491423,-85.18920161,37.07929999,76.24727293,2,2,2,1,1,1
Blue-winged Warbler,buwwar,18,-84.47592821,39.2125841,-84.88560161,39.44669999,85.26673537,2,2,2,1,1,1
Blue-winged Warbler,buwwar,19,-84.17565728,40.25177789,-84.52680161,40.51069999,88.94202569,2,2,2,1,1,1
Blue-winged Warbler,buwwar,20,-83.27484367,40.79959259,-83.20200161,41.12249999,92.37354675,2,2,2,1,1,1
Blue-winged Warbler,buwwar,21,-82.82345453,40.95484221,-82.29120161,41.36189999,93.89616707,2,2,2,1,1,1
Blue-winged Warbler,buwwar,22,-82.58052216,41.03577583,-81.76680161,41.46829999,94.7099813,2,2,2,1,1,1
Blue-winged Warbler,buwwar,23,-82.47586,41.06331883,-81.57360161,41.46829999,95.05500862,2,2,2,1,1,1
Blue-winged Warbler,buwwar,24,-82.33077873,41.07276596,-81.38040161,41.46829999,95.51629504,2,2,2,1,1,1
Blue-winged Warbler,buwwar,25,-82.28780209,41.1155973,-81.35280161,41.52149999,95.7225613,2,2,2,1,1,1
Blue-winged Warbler,buwwar,26,-82.29155054,41.16709262,-81.40800161,41.52149999,95.90257553,2,2,2,1,1,1
Blue-winged Warbler,buwwar,27,-82.33853847,41.08623604,-81.51840161,41.44169999,96.21760041,2,2,2,1,1,1
Blue-winged Warbler,buwwar,28,-82.32255026,41.08400519,-81.38040161,41.44169999,96.27385488,2,2,2,1,1,1
Blue-winged Warbler,buwwar,29,-82.33749581,40.95937937,-81.29760161,41.30869999,96.70513894,2,2,2,1,1,1
Blue-winged Warbler,buwwar,30,-82.46566219,40.77577531,-81.57360161,41.12249999,97.45144789,2,2,2,1,1,1
Blue-winged Warbler,buwwar,31,-82.45840683,40.59004626,-81.60120161,40.90969999,98.08899829,2,2,2,1,1,1
Blue-winged Warbler,buwwar,32,-82.30874733,40.36548994,-81.35280161,40.53729999,99.00407057,2,2,2,1,1,1
Blue-winged Warbler,buwwar,33,-82.84494068,39.72637088,-81.90480161,39.87229999,101.7830401,2,2,2,1,1,1
Blue-winged Warbler,buwwar,34,-83.19798698,39.02083061,-82.56720161,39.07429999,104.4269989,2,2,2,1,1,1
Blue-winged Warbler,buwwar,35,-83.68944923,38.66856354,-83.56080161,38.78169999,106.3959045,2,2,2,1,1,1
Blue-winged Warbler,buwwar,36,-83.94829824,38.29502366,-84.03000161,38.62209999,107.9110241,2,2,2,1,1,1
Blue-winged Warbler,buwwar,37,-84.34543148,36.74853725,-84.72000161,38.03689999,113.3077004,2,2,2,1,1,1
Blue-winged Warbler,buwwar,38,-84.80943693,33.97903051,-85.13400161,35.93549999,122.8147014,2,2,2,1,1,1
Blue-winged Warbler,buwwar,39,-86.168649,31.02864683,-86.90040161,33.99369999,133.7018114,2,2,2,1,1,1
Blue-winged Warbler,buwwar,40,-87.55157978,27.28739624,-87.94920161,31.73269999,147.1316223,2,2,2,1,1,1
Blue-winged Warbler,buwwar,41,-87.99503865,21.09839317,-88.28040161,18.14009999,168.1632836,2,2,2,1,1,1
Blue-winged Warbler,buwwar,42,-88.66777857,18.03792835,-88.77720161,17.26229999,178.7616207,2,2,2,1,1,1
Blue-winged Warbler,buwwar,43,-89.28263428,16.82571476,-88.99800161,16.83669999,183.3107301,2,2,2,1,1,1
Blue-winged Warbler,buwwar,44,-89.27349305,16.72252669,-89.02560161,16.81009999,183.6745089,2,2,2,1,1,1
Blue-winged Warbler,buwwar,45,-89.19430243,16.72511908,-89.05320161,16.81009999,183.9332793,2,2,2,1,1,1
Blue-winged Warbler,buwwar,46,-89.06809501,16.79269272,-89.02560161,16.88989999,184.4020663,2,2,2,1,1,1
Blue-winged Warbler,buwwar,47,-89.23864671,16.78538878,-89.02560161,16.83669999,184.9458593,2,2,2,1,1,1
Blue-winged Warbler,buwwar,48,-89.3479478,16.74287306,-89.08080161,16.83669999,185.3321398,2,2,2,1,1,1
Blue-winged Warbler,buwwar,49,-89.31438812,16.67939054,-89.08080161,16.81009999,185.575909,2,2,2,1,1,1
Blue-winged Warbler,buwwar,50,-89.4544043,16.74428027,-89.19120161,16.88989999,186.0784487,2,2,2,1,1,1
Blue-winged Warbler,buwwar,51,-89.42703802,16.74660814,-89.16360161,16.88989999,186.1684559,2,2,2,1,1,1
Blue-winged Warbler,buwwar,52,-89.54252961,16.87481445,-89.24640161,16.96969999,186.7460015,2,2,2,1,1,1
Brewer's Sparrow,brespa,1,-108.2181029,29.83415962,-107.1588016,30.26969999,102.6147909,2,2,2,1,2,3
Brewer's Sparrow,brespa,2,-108.3850364,29.94106587,-107.4072016,30.40269999,0,2,2,2,1,2,3
Brewer's Sparrow,brespa,3,-109.0649002,30.48943186,-109.0356016,30.72189999,2.841805585,2,2,2,1,2,3
Brewer's Sparrow,brespa,4,-109.3571516,30.69341388,-109.6704016,30.88149999,3.996289103,2,2,2,1,2,3
Brewer's Sparrow,brespa,5,-109.6979299,31.00232101,-110.2224016,31.14749999,5.497737258,2,2,2,1,2,3
Brewer's Sparrow,brespa,6,-109.9018564,31.12596266,-110.5260016,31.28049999,6.268081359,2,2,2,1,2,3
Brewer's Sparrow,brespa,7,-110.2439399,31.38301425,-110.9952016,31.51989999,7.660070432,2,2,2,1,2,3
Brewer's Sparrow,brespa,8,-110.2722135,31.46814849,-111.0504016,31.57309999,7.965729753,2,2,2,1,2,3
Brewer's Sparrow,brespa,9,-110.3275507,31.50178631,-111.1884016,31.54649999,8.178452122,2,2,2,1,2,3
Brewer's Sparrow,brespa,10,-110.378781,31.6514951,-111.2988016,31.65289999,8.725747528,2,2,2,1,2,3
Brewer's Sparrow,brespa,11,-110.2493082,31.69571719,-111.1332016,31.65289999,9.180105976,2,2,2,1,2,3
Brewer's Sparrow,brespa,12,-110.5306797,32.39010883,-111.3264016,31.99869999,11.7183175,2,2,2,1,2,3
Brewer's Sparrow,brespa,13,-110.4879267,33.09751294,-111.1332016,32.50409999,14.13674363,2,2,2,1,2,3
Brewer's Sparrow,brespa,14,-111.4010562,34.52358585,-111.6300016,33.67449999,19.78731054,2,2,2,1,2,3
Brewer's Sparrow,brespa,15,-111.7703173,35.93398689,-112.2924016,35.37689999,24.77079664,2,2,2,1,2,3
Brewer's Sparrow,brespa,16,-110.9650571,36.9667937,-111.0780016,36.78669999,29.14502937,2,2,2,1,2,3
Brewer's Sparrow,brespa,17,-110.5248324,37.56123712,-110.4432016,37.50489999,31.59649974,2,2,2,1,2,3
Brewer's Sparrow,brespa,18,-110.2720965,38.21974711,-109.9188016,38.19649999,33.97155528,2,2,2,1,2,3
Brewer's Sparrow,brespa,19,-110.204396,38.78193669,-109.7808016,38.75509999,35.89638289,2,2,2,1,2,3
Brewer's Sparrow,brespa,20,-110.5634122,39.89463205,-110.1396016,39.84569999,39.84310563,2,2,2,1,2,3
Brewer's Sparrow,brespa,21,-111.0933704,41.02924859,-110.6088016,41.01609999,44.0397255,2,2,2,1,2,3
Brewer's Sparrow,brespa,22,-111.2304454,41.8516444,-110.6640016,41.78749999,46.86294369,2,2,2,1,2,3
Brewer's Sparrow,brespa,23,-111.3230542,42.3398951,-110.8848016,42.18649999,48.54406996,2,2,2,1,2,3
Brewer's Sparrow,brespa,24,-111.3368184,42.992656,-110.9400016,42.77169999,50.75596951,2,2,2,1,2,3
Brewer's Sparrow,brespa,25,-111.3527303,43.13058618,-110.9400016,42.90469999,51.22685009,2,2,2,1,2,3
Brewer's Sparrow,brespa,26,-111.367088,43.16345933,-110.8848016,42.95789999,51.35076603,2,2,2,1,2,3
Brewer's Sparrow,brespa,27,-111.3998456,43.13645424,-110.8848016,42.93129999,51.49326937,2,2,2,1,2,3
Brewer's Sparrow,brespa,28,-111.5033364,42.99826382,-110.9400016,42.82489999,52.06328269,2,2,2,1,2,3
Brewer's Sparrow,brespa,29,-111.7021969,42.66197329,-111.2436016,42.53229999,53.36440007,2,2,2,1,2,3
Brewer's Sparrow,brespa,30,-111.8643637,42.40403796,-111.5196016,42.29289999,54.38464133,2,2,2,1,2,3
Brewer's Sparrow,brespa,31,-111.8441999,42.06992423,-111.4920016,42.02689999,55.52673325,2,2,2,1,2,3
Brewer's Sparrow,brespa,32,-111.667694,41.51747176,-111.3264016,41.54809999,57.48047459,2,2,2,1,2,3
Brewer's Sparrow,brespa,33,-111.465599,40.47995696,-111.3816016,40.56389999,61.05338423,2,2,2,1,2,3
Brewer's Sparrow,brespa,34,-111.286994,39.84764005,-111.1608016,39.95209999,63.27354484,2,2,2,1,2,3
Brewer's Sparrow,brespa,35,-111.3481414,39.51848931,-111.2160016,39.63289999,64.40944097,2,2,2,1,2,3
Brewer's Sparrow,brespa,36,-111.282058,39.15477246,-111.1884016,39.23389999,65.66099198,2,2,2,1,2,3
Brewer's Sparrow,brespa,37,-111.3245149,38.55072579,-111.2712016,38.56889999,67.71799659,2,2,2,1,2,3
Brewer's Sparrow,brespa,38,-111.0001455,37.66599017,-110.8848016,37.55809999,70.90057102,2,2,2,1,2,3
Brewer's Sparrow,brespa,39,-109.8087467,36.01922125,-109.4772016,35.88229999,77.63746769,2,2,2,1,2,3
Brewer's Sparrow,brespa,40,-109.2706881,35.04249718,-108.8700016,34.89809999,81.37559862,2,2,2,1,2,3
Brewer's Sparrow,brespa,41,-109.3406278,34.36402842,-109.0080016,34.25969999,83.71554463,2,2,2,1,2,3
Brewer's Sparrow,brespa,42,-110.2095557,33.05511919,-110.6364016,33.00949999,88.96338472,2,2,2,1,2,3
Brewer's Sparrow,brespa,43,-110.0754106,32.41831338,-110.6916016,32.34449999,91.18354537,2,2,2,1,2,3
Brewer's Sparrow,brespa,44,-110.1211266,31.99908551,-110.9400016,31.94549999,92.61270919,2,2,2,1,2,3
Brewer's Sparrow,brespa,45,-110.0903459,31.80998377,-110.9400016,31.75929999,93.27152894,2,2,2,1,2,3
Brewer's Sparrow,brespa,46,-109.696595,31.56157614,-110.3328016,31.51989999,94.7853687,2,2,2,1,2,3
Brewer's Sparrow,brespa,47,-109.2442439,31.30965398,-109.5324016,31.33369999,96.46236439,2,2,2,1,2,3
Brewer's Sparrow,brespa,48,-109.1159139,30.89672948,-109.3116016,31.01449999,97.93283358,2,2,2,1,2,3
Brewer's Sparrow,brespa,49,-109.0409735,30.83012442,-109.2288016,30.98789999,98.26121081,2,2,2,1,2,3
Brewer's Sparrow,brespa,50,-108.7368617,30.63098202,-108.3732016,30.85489999,99.43841228,2,2,2,1,2,3
Brewer's Sparrow,brespa,51,-108.658402,30.49538104,-108.0144016,30.77509999,99.96298976,2,2,2,1,2,3
Brewer's Sparrow,brespa,52,-108.4372738,30.19783024,-107.4348016,30.56229999,101.1897576,2,2,2,1,2,3
Brown Pelican,brnpel,1,-86.08861947,19.00609419,-82.15320161,20.37449999,58.78582711,2,2,2,1,1,1
Brown Pelican,brnpel,2,-85.85225116,18.75903572,-81.71160161,20.10849999,0,2,2,2,1,1,1
Brown Pelican,brnpel,3,-85.33732056,18.2357845,-81.24240161,19.12429999,2.410767685,2,2,2,1,1,1
Brown Pelican,brnpel,4,-85.4607288,18.42864846,-81.35280161,19.39029999,3.175215887,2,2,2,1,1,1
Brown Pelican,brnpel,5,-85.80674216,18.94035044,-81.76680161,20.56069999,5.227723364,2,2,2,1,1,1
Brown Pelican,brnpel,6,-86.05890806,19.12258557,-82.09800161,20.80009999,6.238999669,2,2,2,1,1,1
Brown Pelican,brnpel,7,-86.84813195,19.86266402,-83.22960161,21.62469999,9.777268545,2,2,2,1,1,1
Brown Pelican,brnpel,8,-87.41375101,20.48839192,-84.33360161,22.15669999,12.55108921,2,2,2,1,1,1
Brown Pelican,brnpel,9,-87.59983571,20.68456903,-84.80280161,22.31629999,13.44973522,2,2,2,1,1,1
Brown Pelican,brnpel,10,-87.40503686,20.64940448,-83.86440161,22.23649999,14.08717479,2,2,2,1,1,1
Brown Pelican,brnpel,11,-86.98560782,20.58129695,-83.03640161,22.05029999,15.4339456,2,2,2,1,1,1
Brown Pelican,brnpel,12,-86.80909249,20.5730169,-82.73280161,21.83749999,15.99350251,2,2,2,1,1,1
Brown Pelican,brnpel,13,-86.5499736,20.58979805,-82.53960161,21.78429999,16.81546406,2,2,2,1,1,1
Brown Pelican,brnpel,14,-86.68840389,20.59909493,-82.70520161,21.89069999,17.2563997,2,2,2,1,1,1
Brown Pelican,brnpel,15,-86.89102552,20.69712459,-82.78800161,21.83749999,17.98969484,2,2,2,1,1,1
Brown Pelican,brnpel,16,-86.82369609,20.48453808,-82.40160161,21.62469999,18.75294485,2,2,2,1,1,1
Brown Pelican,brnpel,17,-86.84803468,20.38639035,-82.09800161,21.54489999,19.10880867,2,2,2,1,1,1
Brown Pelican,brnpel,18,-87.08253465,20.58467203,-82.31880161,21.51829999,20.12248136,2,2,2,1,1,1
Brown Pelican,brnpel,19,-87.73201774,21.04044256,-83.50560161,21.78429999,22.69380713,2,2,2,1,1,1
Brown Pelican,brnpel,20,-88.14655692,21.21149895,-84.16800161,22.01039999,24.13164074,2,2,2,1,1,1
Brown Pelican,brnpel,21,-88.30018892,21.39856668,-84.74760161,22.13009999,24.93562937,2,2,2,1,1,1
Brown Pelican,brnpel,22,-88.39945906,21.41897832,-85.02360161,22.18329999,25.26273651,2,2,2,1,1,1
Brown Pelican,brnpel,23,-88.61615544,21.36965331,-85.79640161,22.23649999,25.97326596,2,2,2,1,1,1
Brown Pelican,brnpel,24,-89.11107027,21.55237703,-86.51400161,22.47589999,27.66871142,2,2,2,1,1,1
Brown Pelican,brnpel,25,-89.14826626,21.60909076,-86.84520161,22.34289999,27.8975666,2,2,2,1,1,1
Brown Pelican,brnpel,26,-88.489719,20.72957537,-85.32720161,21.38529999,31.53288924,2,2,2,1,1,1
Brown Pelican,brnpel,27,-88.03005485,20.15419215,-84.04380161,20.66709999,33.96402624,2,2,2,1,1,1
Brown Pelican,brnpel,28,-87.74800141,19.7418748,-84.41640161,19.31049999,35.62472406,2,2,2,1,1,1
Brown Pelican,brnpel,29,-87.99715911,20.26054506,-85.74120161,20.05529999,37.55980846,2,2,2,1,1,1
Brown Pelican,brnpel,30,-87.92259845,20.64642445,-85.71360161,20.95969999,38.89819191,2,2,2,1,1,1
Brown Pelican,brnpel,31,-87.98040329,20.73601937,-85.52040161,21.02619999,39.26124489,2,2,2,1,1,1
Brown Pelican,brnpel,32,-87.88409472,20.81765729,-84.89940161,21.06609999,39.69618956,2,2,2,1,1,1
Brown Pelican,brnpel,33,-87.79919501,20.11749722,-84.98220161,20.37449999,42.10216447,2,2,2,1,1,1
Brown Pelican,brnpel,34,-87.7164682,19.89592434,-84.88560161,19.89569999,42.90735129,2,2,2,1,1,1
Brown Pelican,brnpel,35,-87.69182228,20.16502916,-84.25080161,20.50749999,43.85392508,2,2,2,1,1,1
Brown Pelican,brnpel,36,-88.08705257,20.20026988,-84.83040161,20.69369999,45.1323988,2,2,2,1,1,1
Brown Pelican,brnpel,37,-88.25649537,20.33164413,-84.74760161,20.82669999,45.83454088,2,2,2,1,1,1
Brown Pelican,brnpel,38,-88.49899338,20.59566887,-84.88560161,21.30549999,47.03033916,2,2,2,1,1,1
Brown Pelican,brnpel,39,-88.38658723,20.63132985,-84.80280161,21.30549999,47.41735604,2,2,2,1,1,1
Brown Pelican,brnpel,40,-88.37859819,20.66819274,-85.02360161,21.35869999,47.54915746,2,2,2,1,1,1
Brown Pelican,brnpel,41,-88.13605204,20.62883927,-84.91320161,21.41189999,48.33517316,2,2,2,1,1,1
Brown Pelican,brnpel,42,-88.01107804,20.65142765,-84.54060161,21.49169999,48.73896477,2,2,2,1,1,1
Brown Pelican,brnpel,43,-87.74085225,20.6168,-83.58840161,21.49169999,49.60406133,2,2,2,1,1,1
Brown Pelican,brnpel,44,-87.54988471,20.6645057,-83.53320161,21.62469999,50.23670811,2,2,2,1,1,1
Brown Pelican,brnpel,45,-87.54004568,20.6131094,-83.67120161,21.75769999,50.42602287,2,2,2,1,1,1
Brown Pelican,brnpel,46,-87.65656131,20.58352409,-83.86440161,22.07689999,50.81783253,2,2,2,1,1,1
Brown Pelican,brnpel,47,-87.55431876,20.48999644,-83.83680161,22.07689999,51.28872303,2,2,2,1,1,1
Brown Pelican,brnpel,48,-87.40353179,20.52553248,-83.64360161,22.15669999,51.79316299,2,2,2,1,1,1
Brown Pelican,brnpel,49,-87.31902261,20.34950843,-83.69880161,21.97049999,52.46055743,2,2,2,1,1,1
Brown Pelican,brnpel,50,-86.90206295,20.24321639,-83.56080161,21.67789999,53.84087769,2,2,2,1,1,1
Brown Pelican,brnpel,51,-86.79328708,20.08383307,-83.58840161,21.57149999,54.48790281,2,2,2,1,1,1
Brown Pelican,brnpel,52,-86.47452064,19.70400275,-82.89840161,21.17249999,56.12343854,2,2,2,1,1,1
Brown Thrasher,brnthr,1,-89.03145209,34.05505632,-88.58400161,33.94049999,68.64041679,2,2,2,1,1,1
Brown Thrasher,brnthr,2,-88.97321806,34.06989984,-88.58400161,33.96709999,0,2,2,2,1,1,1
Brown Thrasher,brnthr,3,-88.95863859,34.05780795,-88.61160161,33.96709999,0.064707054,2,2,2,1,1,1
Brown Thrasher,brnthr,4,-89.00063884,33.95104032,-88.63920161,33.88729999,0.455702869,2,2,2,1,1,1
Brown Thrasher,brnthr,5,-89.08644369,33.88918297,-88.66680161,33.80749999,0.801266072,2,2,2,1,1,1
Brown Thrasher,brnthr,6,-89.10030916,33.88606887,-88.66680161,33.80749999,0.848075431,2,2,2,1,1,1
Brown Thrasher,brnthr,7,-89.09054055,33.87841687,-88.63920161,33.78089999,0.890754551,2,2,2,1,1,1
Brown Thrasher,brnthr,8,-88.90964303,33.96603643,-88.58400161,33.86069999,1.537825091,2,2,2,1,1,1
Brown Thrasher,brnthr,9,-88.58608948,34.04114768,-88.30800161,33.94049999,2.593789141,2,2,2,1,1,1
Brown Thrasher,brnthr,10,-88.33786969,34.17425625,-88.05960161,34.10009999,3.501064642,2,2,2,1,1,1
Brown Thrasher,brnthr,11,-88.03187142,34.449114,-87.72840161,34.44589999,4.848898809,2,2,2,1,1,1
Brown Thrasher,brnthr,12,-87.7028319,35.05647427,-87.36960161,35.05769999,7.157701563,2,2,2,1,1,1
Brown Thrasher,brnthr,13,-87.15244599,35.94361342,-86.73480161,35.93549999,10.63673828,2,2,2,1,1,1
Brown Thrasher,brnthr,14,-87.12499652,36.30200081,-86.76240161,36.28129999,11.86892579,2,2,2,1,1,1
Brown Thrasher,brnthr,15,-87.50024873,37.11999849,-87.56280161,37.21229999,14.90189685,2,2,2,1,1,1
Brown Thrasher,brnthr,16,-88.50845314,38.05647536,-88.88760161,38.38269999,19.40936269,2,2,2,1,1,1
Brown Thrasher,brnthr,17,-89.09741994,38.60343095,-89.55000161,38.91469999,22.03757048,2,2,2,1,1,1
Brown Thrasher,brnthr,18,-89.52952555,39.26671708,-90.10200161,39.57969999,24.67541549,2,2,2,1,1,1
Brown Thrasher,brnthr,19,-90.85219054,40.2541314,-91.53720161,40.51069999,30.03921724,2,2,2,1,1,1
Brown Thrasher,brnthr,20,-91.92234109,40.93073838,-92.58600161,41.01609999,34.1267756,2,2,2,1,1,1
Brown Thrasher,brnthr,21,-92.05646418,41.03724638,-92.58600161,41.06929999,34.68711115,2,2,2,1,1,1
Brown Thrasher,brnthr,22,-92.04310849,40.99165529,-92.55840161,40.98949999,34.85094391,2,2,2,1,1,1
Brown Thrasher,brnthr,23,-92.04658804,40.99780058,-92.64120161,41.01609999,34.87434859,2,2,2,1,1,1
Brown Thrasher,brnthr,24,-92.13455391,41.02641802,-92.77920161,41.01609999,35.17034894,2,2,2,1,1,1
Brown Thrasher,brnthr,25,-92.2534807,41.11037784,-92.91720161,41.06929999,35.64257276,2,2,2,1,1,1
Brown Thrasher,brnthr,26,-92.28870024,41.1560216,-92.94480161,41.12249999,35.83394043,2,2,2,1,1,1
Brown Thrasher,brnthr,27,-92.32835466,41.17377075,-92.97240161,41.12249999,35.9743685,2,2,2,1,1,1
Brown Thrasher,brnthr,28,-92.34318576,41.18081808,-92.94480161,41.12249999,36.02806159,2,2,2,1,1,1
Brown Thrasher,brnthr,29,-92.21542471,41.21205995,-92.72400161,41.14909999,36.45209931,2,2,2,1,1,1
Brown Thrasher,brnthr,30,-92.01148749,41.15504045,-92.39280161,41.06929999,37.130835,2,2,2,1,1,1
Brown Thrasher,brnthr,31,-91.97615314,41.19134891,-92.31000161,41.09589999,37.30017474,2,2,2,1,1,1
Brown Thrasher,brnthr,32,-91.97462599,41.18107651,-92.31000161,41.09589999,37.33734688,2,2,2,1,1,1
Brown Thrasher,brnthr,33,-91.89879036,41.17545032,-92.36520161,41.12249999,37.58378438,2,2,2,1,1,1
Brown Thrasher,brnthr,34,-92.03725057,41.27122534,-92.61360161,41.20229999,38.13998969,2,2,2,1,1,1
Brown Thrasher,brnthr,35,-91.8965878,41.02996227,-92.42040161,40.98949999,39.07617686,2,2,2,1,1,1
Brown Thrasher,brnthr,36,-91.84431861,40.84400324,-92.19960161,40.82989999,39.73013113,2,2,2,1,1,1
Brown Thrasher,brnthr,37,-91.34525023,40.12179634,-91.70280161,40.19149999,42.6433253,2,2,2,1,1,1
Brown Thrasher,brnthr,38,-90.67393883,39.1343193,-91.20600161,39.31369999,46.60697654,2,2,2,1,1,1
Brown Thrasher,brnthr,39,-90.25340066,38.15794995,-90.79200161,38.35609999,50.17550173,2,2,2,1,1,1
Brown Thrasher,brnthr,40,-89.99107388,37.29178563,-90.18480161,37.45169999,53.22499374,2,2,2,1,1,1
Brown Thrasher,brnthr,41,-89.77324984,36.28783807,-89.68800161,36.38769999,56.69990021,2,2,2,1,1,1
Brown Thrasher,brnthr,42,-89.17201607,35.26075557,-88.77720161,35.19069999,60.67043518,2,2,2,1,1,1
Brown Thrasher,brnthr,43,-89.06488061,34.87126944,-88.63920161,34.79169999,62.05681824,2,2,2,1,1,1
